movieId,ratings_count,tags_count
1821,6.0,0.0
1824,1.0,0.0
1825,1.0,0.0
1826,1.0,0.0
1827,3.0,0.0
1829,2.0,0.0
1831,29.0,0.0
1833,13.0,0.0
1834,11.0,1.0
1835,17.0,0.0
1836,3.0,1.0
1837,4.0,0.0
1839,1.0,0.0
1840,7.0,0.0
1841,1.0,0.0
1844,4.0,0.0
1845,15.0,0.0
1848,12.0,0.0
1855,7.0,0.0
1856,3.0,0.0
1857,1.0,0.0
1858,8.0,0.0
1859,3.0,0.0
1860,4.0,0.0
1862,9.0,0.0
1863,7.0,0.0
1866,7.0,0.0
1867,1.0,0.0
1870,1.0,0.0
1873,10.0,0.0
1875,6.0,0.0
1876,43.0,0.0
1881,2.0,0.0
1882,33.0,0.0
1883,24.0,0.0
1884,46.0,0.0
1885,12.0,0.0
1887,2.0,0.0
1888,3.0,0.0
1889,8.0,0.0
1891,1.0,0.0
1892,16.0,0.0
1893,1.0,1.0
1894,16.0,0.0
1895,15.0,0.0
1897,2.0,0.0
1900,1.0,1.0
1902,1.0,1.0
1904,3.0,0.0
1906,2.0,0.0
1907,45.0,0.0
1909,42.0,1.0
1910,2.0,0.0
1911,32.0,0.0
1912,32.0,1.0
1913,3.0,1.0
1914,9.0,0.0
1916,12.0,5.0
1917,92.0,1.0
1918,33.0,0.0
1919,5.0,0.0
1920,18.0,0.0
1921,47.0,17.0
1922,2.0,0.0
1923,105.0,4.0
1924,8.0,0.0
1926,1.0,0.0
1927,10.0,0.0
1928,1.0,0.0
1929,2.0,0.0
1931,6.0,1.0
1932,1.0,0.0
1933,1.0,0.0
1934,3.0,0.0
1936,3.0,0.0
1937,2.0,0.0
1938,3.0,1.0
1939,8.0,0.0
1940,1.0,2.0
1941,2.0,0.0
1942,4.0,3.0
1944,11.0,0.0
1945,24.0,2.0
1946,3.0,0.0
1947,34.0,1.0
1948,7.0,1.0
1949,6.0,0.0
1950,11.0,1.0
1951,7.0,1.0
1952,22.0,1.0
1953,39.0,2.0
1954,64.0,2.0
1955,14.0,1.0
1956,12.0,0.0
1957,13.0,2.0
1958,22.0,0.0
1959,15.0,2.0
1960,26.0,1.0
1961,96.0,1.0
1962,23.0,1.0
1963,11.0,0.0
1964,6.0,0.0
1965,21.0,0.0
1966,8.0,0.0
1967,42.0,0.0
1968,113.0,0.0
1969,10.0,0.0
1970,12.0,0.0
1971,7.0,0.0
1972,7.0,0.0
1973,5.0,0.0
1974,16.0,0.0
1975,7.0,1.0
1976,7.0,1.0
1977,6.0,1.0
1978,2.0,1.0
1979,4.0,1.0
1980,1.0,0.0
1981,3.0,0.0
1982,27.0,0.0
1983,5.0,1.0
1984,3.0,1.0
1985,1.0,0.0
1986,2.0,0.0
1987,2.0,0.0
1990,1.0,0.0
1991,12.0,0.0
1992,4.0,0.0
1993,5.0,0.0
1994,47.0,1.0
1995,6.0,1.0
1996,4.0,1.0
1997,53.0,1.0
1998,4.0,0.0
1999,4.0,0.0
2000,75.0,0.0
2001,47.0,0.0
2002,46.0,0.0
2003,41.0,0.0
2004,15.0,0.0
2005,57.0,0.0
2006,60.0,2.0
2007,2.0,0.0
2008,1.0,0.0
2009,19.0,0.0
2010,21.0,0.0
2011,87.0,1.0
2012,88.0,0.0
2013,21.0,0.0
2014,8.0,0.0
2015,9.0,0.0
2016,4.0,0.0
2017,5.0,0.0
2018,38.0,0.0
2019,48.0,1.0
2020,25.0,1.0
2021,37.0,0.0
2022,8.0,2.0
2023,45.0,5.0
2024,3.0,0.0
2025,7.0,0.0
2026,3.0,0.0
2027,9.0,0.0
2028,188.0,1.0
2032,1.0,0.0
2033,8.0,0.0
2034,9.0,0.0
2035,3.0,0.0
2036,6.0,0.0
2037,1.0,0.0
2038,3.0,0.0
2040,7.0,0.0
2041,3.0,0.0
2042,6.0,0.0
2043,4.0,0.0
2044,2.0,0.0
2046,24.0,0.0
2048,8.0,0.0
2050,4.0,0.0
2051,3.0,0.0
2052,23.0,0.0
2053,20.0,0.0
2054,68.0,1.0
2055,1.0,0.0
2056,1.0,0.0
2057,4.0,0.0
2058,30.0,1.0
2059,15.0,1.0
2060,14.0,0.0
2064,31.0,2.0
2065,13.0,1.0
2066,4.0,1.0
2067,21.0,0.0
2068,2.0,0.0
2069,2.0,0.0
2070,5.0,1.0
2071,2.0,2.0
2072,17.0,0.0
2073,5.0,0.0
2074,3.0,0.0
2075,1.0,0.0
2076,46.0,2.0
2077,5.0,0.0
2078,53.0,1.0
2080,55.0,1.0
2081,67.0,0.0
2082,26.0,0.0
2083,19.0,0.0
2084,5.0,0.0
2085,44.0,1.0
2087,41.0,0.0
2088,18.0,0.0
2089,10.0,0.0
2090,13.0,0.0
2091,4.0,0.0
2092,6.0,0.0
2093,6.0,0.0
2094,39.0,0.0
2095,3.0,0.0
2096,22.0,0.0
2097,10.0,2.0
2098,2.0,0.0
2099,6.0,0.0
2100,51.0,1.0
2102,3.0,0.0
2103,3.0,0.0
2104,1.0,0.0
2105,50.0,0.0
2106,5.0,0.0
2107,3.0,0.0
2108,24.0,1.0
2109,27.0,0.0
2110,18.0,0.0
2111,10.0,0.0
2112,8.0,0.0
2114,16.0,1.0
2115,108.0,1.0
2116,15.0,2.0
2117,14.0,0.0
2118,15.0,1.0
2119,3.0,0.0
2120,4.0,0.0
2121,7.0,1.0
2122,11.0,1.0
2123,15.0,0.0
2124,38.0,6.0
2125,21.0,0.0
2126,15.0,0.0
2130,8.0,0.0
2131,4.0,0.0
2132,7.0,0.0
2133,20.0,0.0
2134,22.0,0.0
2135,11.0,0.0
2136,14.0,0.0
2137,21.0,0.0
2138,10.0,2.0
2139,21.0,1.0
2140,34.0,0.0
2141,18.0,0.0
2142,10.0,0.0
2143,13.0,0.0
2144,49.0,0.0
2145,33.0,2.0
2146,16.0,1.0
2147,3.0,0.0
2148,9.0,0.0
2149,4.0,0.0
2150,28.0,0.0
2151,6.0,0.0
2152,3.0,0.0
2153,11.0,0.0
2154,2.0,0.0
2155,8.0,0.0
2156,1.0,0.0
2159,7.0,0.0
2160,32.0,6.0
2161,43.0,0.0
2162,8.0,0.0
2163,5.0,0.0
2164,1.0,0.0
2165,2.0,0.0
2166,4.0,0.0
2167,58.0,1.0
2169,7.0,0.0
2170,5.0,0.0
2171,8.0,3.0
2172,1.0,0.0
2174,91.0,0.0
2175,1.0,0.0
2176,10.0,0.0
2177,3.0,0.0
2178,2.0,0.0
2179,1.0,0.0
2180,1.0,0.0
2181,4.0,0.0
2182,4.0,0.0
2183,9.0,0.0
2184,6.0,0.0
2185,2.0,0.0
2186,25.0,1.0
2187,2.0,1.0
2188,5.0,0.0
2190,1.0,0.0
2193,40.0,0.0
2194,65.0,2.0
2195,7.0,0.0
2196,1.0,0.0
2201,2.0,0.0
2202,7.0,1.0
2203,7.0,1.0
2204,4.0,0.0
2205,4.0,0.0
2206,5.0,1.0
2207,1.0,0.0
2208,6.0,1.0
2210,2.0,0.0
2211,1.0,0.0
2212,3.0,0.0
2226,1.0,0.0
2227,3.0,0.0
2231,36.0,0.0
2232,27.0,0.0
2236,9.0,0.0
2239,6.0,0.0
2240,7.0,0.0
2241,4.0,0.0
2243,28.0,1.0
2244,2.0,0.0
2245,22.0,0.0
2247,12.0,1.0
2248,39.0,2.0
2249,11.0,1.0
2252,5.0,0.0
2253,20.0,0.0
2255,2.0,0.0
2256,2.0,0.0
2257,1.0,0.0
2259,8.0,0.0
2260,2.0,0.0
2261,6.0,0.0
2262,9.0,0.0
2263,5.0,0.0
2264,4.0,0.0
2265,4.0,0.0
2266,5.0,0.0
2267,2.0,0.0
2268,57.0,2.0
2269,8.0,0.0
2271,2.0,0.0
2272,2.0,0.0
2273,42.0,0.0
2275,5.0,0.0
2278,43.0,0.0
2279,10.0,0.0
2280,2.0,0.0
2281,1.0,0.0
2282,6.0,0.0
2283,2.0,0.0
2286,1.0,0.0
2287,5.0,0.0
2288,45.0,0.0
2289,38.0,0.0
2290,5.0,0.0
2291,80.0,1.0
2292,1.0,0.0
2294,45.0,0.0
2295,2.0,1.0
2296,10.0,1.0
2297,14.0,0.0
2298,1.0,0.0
2300,33.0,1.0
2301,16.0,0.0
2302,59.0,1.0
2303,5.0,0.0
2304,1.0,0.0
2306,6.0,0.0
2307,1.0,0.0
2310,3.0,1.0
2311,17.0,0.0
2312,12.0,1.0
2313,17.0,1.0
2314,2.0,0.0
2315,6.0,0.0
2316,7.0,0.0
2318,16.0,0.0
2320,9.0,0.0
2321,61.0,0.0
2322,8.0,0.0
2323,2.0,0.0
2324,88.0,8.0
2325,13.0,0.0
2327,3.0,0.0
2328,7.0,0.0
2329,129.0,5.0
2330,2.0,0.0
2331,3.0,0.0
2332,2.0,0.0
2333,4.0,0.0
2334,13.0,1.0
2335,28.0,1.0
2336,23.0,1.0
2337,4.0,0.0
2338,18.0,0.0
2339,1.0,0.0
2340,20.0,0.0
2342,2.0,0.0
2344,8.0,0.0
2346,11.0,0.0
2347,3.0,0.0
2348,8.0,0.0
2349,7.0,0.0
2350,2.0,0.0
2351,7.0,1.0
2352,25.0,0.0
2353,67.0,0.0
2354,7.0,0.0
2355,92.0,1.0
2356,5.0,0.0
2357,6.0,1.0
2358,1.0,0.0
2359,26.0,0.0
2360,12.0,1.0
2361,10.0,0.0
2362,1.0,0.0
2363,3.0,0.0
2364,2.0,0.0
2365,2.0,0.0
2366,25.0,0.0
2367,14.0,0.0
2368,1.0,0.0
2369,24.0,0.0
2370,1.0,0.0
2371,24.0,0.0
2372,9.0,0.0
2373,9.0,0.0
2374,9.0,0.0
2375,21.0,0.0
2376,21.0,0.0
2377,5.0,0.0
2378,22.0,0.0
2379,12.0,0.0
2380,10.0,0.0
2381,7.0,0.0
2382,5.0,0.0
2383,4.0,0.0
2384,29.0,0.0
2385,3.0,0.0
2387,16.0,2.0
2388,1.0,0.0
2389,9.0,0.0
2390,7.0,1.0
2391,22.0,1.0
2392,8.0,0.0
2393,33.0,3.0
2394,25.0,2.0
2395,56.0,0.0
2396,92.0,1.0
2398,17.0,0.0
2399,4.0,0.0
2400,2.0,0.0
2401,8.0,0.0
2402,19.0,0.0
2403,30.0,0.0
2404,12.0,0.0
2405,21.0,0.0
2406,54.0,0.0
2407,43.0,0.0
2408,9.0,0.0
2409,26.0,0.0
2410,24.0,1.0
2411,29.0,1.0
2412,17.0,1.0
2413,18.0,0.0
2414,11.0,0.0
2415,1.0,0.0
2416,16.0,0.0
2417,1.0,0.0
2418,6.0,0.0
2419,2.0,0.0
2420,38.0,1.0
2421,29.0,1.0
2422,14.0,1.0
2423,30.0,1.0
2424,50.0,2.0
2425,2.0,0.0
2427,35.0,0.0
2428,23.0,0.0
2429,5.0,0.0
2430,6.0,0.0
2431,27.0,2.0
2432,6.0,0.0
2433,11.0,0.0
2435,1.0,0.0
2436,6.0,0.0
2439,3.0,0.0
2442,3.0,1.0
2443,8.0,0.0
2445,8.0,0.0
2446,2.0,0.0
2447,15.0,0.0
2448,3.0,0.0
2450,16.0,0.0
2451,1.0,0.0
2453,3.0,0.0
2454,13.0,0.0
2455,43.0,0.0
2456,9.0,0.0
2457,8.0,0.0
2458,8.0,0.0
2459,13.0,0.0
2460,3.0,0.0
2462,1.0,0.0
2463,14.0,1.0
2465,3.0,0.0
2467,18.0,1.0
2468,15.0,0.0
2469,7.0,0.0
2470,57.0,1.0
2471,24.0,1.0
2472,3.0,0.0
2473,8.0,0.0
2474,13.0,0.0
2475,3.0,0.0
2476,12.0,0.0
2477,3.0,0.0
2478,26.0,0.0
2481,1.0,0.0
2482,2.0,0.0
2483,1.0,0.0
2485,29.0,0.0
2488,3.0,0.0
2490,45.0,0.0
2491,5.0,1.0
2492,7.0,0.0
2493,1.0,0.0
2494,2.0,2.0
2495,3.0,0.0
2496,23.0,0.0
2497,6.0,0.0
2498,5.0,0.0
2500,7.0,0.0
2501,30.0,0.0
2502,94.0,2.0
2503,1.0,0.0
2504,6.0,0.0
2505,18.0,1.0
2506,6.0,1.0
2511,3.0,0.0
2512,1.0,0.0
2513,10.0,0.0
2514,3.0,0.0
2515,2.0,0.0
2516,1.0,0.0
2517,10.0,1.0
2518,10.0,0.0
2520,3.0,0.0
2521,2.0,0.0
2522,4.0,0.0
2523,2.0,0.0
2524,9.0,0.0
2525,3.0,0.0
2526,3.0,0.0
2527,18.0,0.0
2528,24.0,0.0
2529,56.0,1.0
2530,18.0,0.0
2531,9.0,0.0
2532,12.0,0.0
2533,15.0,0.0
2534,3.0,0.0
2535,3.0,0.0
2537,3.0,0.0
2538,1.0,0.0
2539,47.0,0.0
2540,3.0,0.0
2541,40.0,0.0
2542,67.0,0.0
2544,1.0,0.0
2546,2.0,0.0
2548,6.0,0.0
2549,6.0,0.0
2550,7.0,1.0
2551,8.0,0.0
2552,2.0,0.0
2553,6.0,1.0
2554,3.0,1.0
2555,3.0,0.0
2557,1.0,0.0
2558,9.0,0.0
2559,1.0,0.0
2560,8.0,0.0
2561,4.0,0.0
2563,3.0,0.0
2565,12.0,1.0
2566,2.0,0.0
2567,19.0,0.0
2568,8.0,0.0
2570,5.0,0.0
2571,278.0,5.0
2572,54.0,1.0
2573,1.0,0.0
2574,6.0,0.0
2575,4.0,0.0
2577,1.0,0.0
2579,6.0,7.0
2580,39.0,0.0
2581,36.0,1.0
2582,3.0,0.0
2583,12.0,1.0
2585,2.0,0.0
2586,2.0,0.0
2587,4.0,0.0
2589,1.0,0.0
2590,1.0,0.0
2593,4.0,0.0
2594,10.0,0.0
2596,12.0,0.0
2597,2.0,0.0
2598,25.0,1.0
2599,56.0,0.0
2600,22.0,1.0
2605,43.0,0.0
2606,15.0,0.0
2607,2.0,0.0
2609,1.0,0.0
2611,1.0,0.0
2612,1.0,1.0
2613,8.0,0.0
2614,2.0,0.0
2615,4.0,0.0
2616,26.0,1.0
2617,87.0,0.0
2618,5.0,0.0
2620,1.0,0.0
2622,11.0,0.0
2623,1.0,0.0
2624,2.0,0.0
2625,2.0,0.0
2628,140.0,2.0
2629,2.0,0.0
2630,2.0,0.0
2632,1.0,0.0
2633,3.0,0.0
2634,3.0,0.0
2639,4.0,0.0
2640,61.0,1.0
2641,49.0,1.0
2642,22.0,1.0
2643,16.0,0.0
2644,9.0,0.0
2648,11.0,1.0
2651,1.0,0.0
2652,1.0,0.0
2654,5.0,0.0
2655,1.0,0.0
2656,1.0,0.0
2657,63.0,0.0
2659,1.0,0.0
2660,4.0,1.0
2661,1.0,0.0
2662,12.0,1.0
2664,13.0,1.0
2665,1.0,0.0
2668,8.0,0.0
2669,2.0,0.0
2670,5.0,0.0
2671,56.0,0.0
2672,12.0,0.0
2674,2.0,0.0
2676,6.0,0.0
2677,4.0,1.0
2681,3.0,0.0
2682,3.0,0.0
2683,121.0,0.0
2686,19.0,0.0
2687,24.0,0.0
2688,15.0,0.0
2690,10.0,0.0
2691,3.0,0.0
2692,75.0,1.0
2693,4.0,1.0
2694,48.0,1.0
2695,1.0,0.0
2696,3.0,0.0
2697,1.0,0.0
2698,1.0,0.0
2699,53.0,1.0
2700,76.0,8.0
2701,53.0,0.0
2702,15.0,0.0
2706,103.0,8.0
2707,22.0,0.0
2708,3.0,0.0
2709,9.0,0.0
2710,64.0,2.0
2712,53.0,1.0
2713,12.0,0.0
2716,120.0,1.0
2717,47.0,1.0
2718,10.0,0.0
2719,13.0,1.0
2720,21.0,0.0
2722,29.0,0.0
2723,39.0,1.0
2724,42.0,0.0
2725,1.0,0.0
2726,9.0,1.0
2727,1.0,0.0
2728,13.0,3.0
2729,7.0,0.0
2730,7.0,0.0
2731,12.0,5.0
2732,5.0,0.0
2733,2.0,0.0
2734,10.0,0.0
2735,16.0,0.0
2736,5.0,0.0
2737,1.0,0.0
2738,1.0,0.0
2739,12.0,0.0
2740,1.0,0.0
2741,2.0,0.0
2742,1.0,0.0
2743,1.0,0.0
2744,1.0,0.0
2745,9.0,2.0
2746,39.0,0.0
2747,9.0,0.0
2748,6.0,0.0
2749,2.0,0.0
2750,7.0,2.0
2751,1.0,0.0
2752,8.0,0.0
2754,1.0,0.0
2757,1.0,0.0
2759,8.0,0.0
2761,39.0,2.0
2762,179.0,9.0
2763,48.0,0.0
2764,7.0,0.0
2765,1.0,0.0
2766,2.0,0.0
2769,5.0,0.0
2770,38.0,0.0
2771,4.0,0.0
2772,10.0,0.0
2774,1.0,0.0
2775,1.0,0.0
2779,13.0,0.0
2782,3.0,0.0
2784,2.0,0.0
2786,4.0,0.0
2787,6.0,1.0
2788,28.0,0.0
2789,4.0,0.0
2790,2.0,0.0
2791,87.0,2.0
2792,19.0,0.0
2793,10.0,0.0
2794,15.0,0.0
2795,26.0,0.0
2796,11.0,0.0
2797,91.0,1.0
2798,12.0,0.0
2799,8.0,0.0
2800,1.0,0.0
2801,1.0,1.0
2802,13.0,0.0
2803,13.0,1.0
2804,55.0,1.0
2805,23.0,0.0
2806,9.0,0.0
2807,4.0,0.0
2808,17.0,0.0
2810,5.0,0.0
2812,1.0,0.0
2813,1.0,0.0
2815,7.0,0.0
2816,3.0,0.0
2817,3.0,0.0
2818,3.0,0.0
2819,16.0,0.0
2820,1.0,0.0
2822,11.0,0.0
2824,1.0,0.0
2826,26.0,0.0
2827,11.0,1.0
2828,2.0,0.0
2829,7.0,0.0
2835,1.0,0.0
2836,4.0,0.0
2837,1.0,0.0
2839,1.0,0.0
2840,23.0,0.0
2841,18.0,0.0
2843,9.0,0.0
2844,3.0,0.0
2846,7.0,0.0
2847,2.0,0.0
2848,1.0,0.0
2851,4.0,0.0
2852,1.0,0.0
2856,1.0,0.0
2857,14.0,0.0
2858,204.0,0.0
2859,7.0,0.0
2860,9.0,0.0
2861,8.0,0.0
2862,1.0,0.0
2863,19.0,1.0
2865,1.0,0.0
2866,5.0,0.0
2867,12.0,0.0
2868,2.0,0.0
2870,8.0,0.0
2871,30.0,1.0
2872,25.0,2.0
2874,3.0,0.0
2875,10.0,0.0
2876,1.0,0.0
2877,7.0,0.0
2878,2.0,0.0
2879,7.0,0.0
2880,6.0,0.0
2881,19.0,0.0
2882,4.0,0.0
2883,5.0,0.0
2884,1.0,0.0
2885,1.0,0.0
2886,2.0,0.0
2887,1.0,0.0
2888,5.0,0.0
2889,8.0,0.0
2890,45.0,0.0
2891,3.0,0.0
2892,1.0,0.0
2893,1.0,0.0
2894,1.0,0.0
2896,1.0,0.0
2897,1.0,0.0
2898,1.0,0.0
2899,3.0,0.0
2900,2.0,0.0
2901,14.0,0.0
2902,4.0,0.0
2903,2.0,0.0
2905,4.0,1.0
2906,7.0,0.0
2907,7.0,0.0
2908,39.0,0.0
2912,14.0,0.0
2915,42.0,1.0
2916,88.0,0.0
2917,10.0,0.0
2918,109.0,1.0
2919,8.0,3.0
2921,11.0,0.0
2922,5.0,0.0
2924,10.0,0.0
2925,5.0,0.0
2926,11.0,0.0
2927,2.0,1.0
2928,2.0,0.0
2929,2.0,0.0
2930,1.0,0.0
2931,3.0,0.0
2932,3.0,0.0
2935,8.0,1.0
2936,7.0,0.0
2937,5.0,1.0
2940,6.0,1.0
2941,9.0,1.0
2942,16.0,0.0
2943,3.0,1.0
2944,32.0,0.0
2946,7.0,0.0
2947,53.0,0.0
2948,36.0,0.0
2949,33.0,0.0
2950,14.0,0.0
2951,39.0,1.0
2952,12.0,1.0
2953,31.0,4.0
2956,6.0,0.0
2959,218.0,54.0
2961,5.0,0.0
2962,2.0,0.0
2964,1.0,0.0
2965,1.0,0.0
2966,14.0,2.0
2967,4.0,1.0
2968,41.0,1.0
2969,1.0,0.0
2970,4.0,0.0
2971,6.0,0.0
2972,1.0,0.0
2973,18.0,0.0
2974,1.0,0.0
2975,1.0,0.0
2976,6.0,0.0
2977,2.0,0.0
2978,4.0,0.0
2979,1.0,0.0
2982,1.0,0.0
2983,1.0,0.0
2984,1.0,0.0
2985,70.0,0.0
2986,25.0,0.0
2987,97.0,1.0
2988,3.0,0.0
2989,21.0,0.0
2990,20.0,0.0
2991,23.0,0.0
2992,1.0,0.0
2993,24.0,0.0
2995,14.0,0.0
2996,4.0,0.0
2997,99.0,0.0
3000,48.0,6.0
3002,1.0,0.0
3003,2.0,0.0
3004,11.0,0.0
3005,25.0,0.0
3006,31.0,2.0
3007,6.0,1.0
3008,1.0,0.0
3010,1.0,0.0
3011,4.0,1.0
3013,1.0,0.0
3014,1.0,0.0
3015,3.0,0.0
3016,14.0,0.0
3017,4.0,0.0
3018,10.0,0.0
3019,10.0,0.0
3020,17.0,0.0
3021,1.0,0.0
3022,9.0,0.0
3024,7.0,0.0
3028,2.0,1.0
3029,6.0,0.0
3030,13.0,1.0
3031,4.0,0.0
3032,6.0,0.0
3033,59.0,0.0
3034,36.0,0.0
3035,11.0,0.0
3036,7.0,0.0
3037,24.0,0.0
3038,5.0,0.0
3039,39.0,2.0
3040,9.0,1.0
3041,6.0,0.0
3042,2.0,0.0
3043,1.0,0.0
3044,13.0,2.0
3045,5.0,0.0
3046,2.0,0.0
3048,3.0,0.0
3051,3.0,0.0
3052,79.0,5.0
3053,11.0,0.0
3054,8.0,0.0
3055,3.0,0.0
3056,1.0,0.0
3057,1.0,0.0
3060,15.0,1.0
3061,8.0,0.0
3062,11.0,0.0
3063,6.0,0.0
3064,3.0,0.0
3066,7.0,0.0
3067,10.0,0.0
3068,7.0,0.0
3070,21.0,0.0
3071,9.0,1.0
3072,27.0,1.0
3073,1.0,0.0
3074,4.0,0.0
3075,3.0,0.0
3076,4.0,0.0
3077,2.0,2.0
3078,2.0,0.0
3079,6.0,0.0
3081,62.0,1.0
3082,39.0,0.0
3083,19.0,0.0
3086,1.0,0.0
3087,24.0,2.0
3088,12.0,0.0
3089,16.0,0.0
3090,6.0,0.0
3091,4.0,0.0
3093,4.0,0.0
3094,2.0,0.0
3095,9.0,2.0
3096,1.0,0.0
3097,3.0,1.0
3098,24.0,2.0
3099,7.0,0.0
3100,22.0,0.0
3101,36.0,1.0
3102,7.0,0.0
3103,2.0,0.0
3104,22.0,0.0
3105,22.0,0.0
3106,1.0,0.0
3107,23.0,0.0
3108,36.0,1.0
3109,4.0,0.0
3111,4.0,1.0
3112,1.0,0.0
3113,15.0,0.0
3114,97.0,8.0
3115,5.0,1.0
3117,4.0,0.0
3120,2.0,0.0
3125,1.0,1.0
3127,3.0,0.0
3129,3.0,0.0
3130,5.0,0.0
3132,1.0,0.0
3134,7.0,2.0
3135,3.0,1.0
3138,2.0,0.0
3141,2.0,0.0
3142,4.0,0.0
3143,1.0,0.0
3145,3.0,0.0
3146,17.0,0.0
3147,111.0,1.0
3148,26.0,0.0
3150,2.0,0.0
3152,8.0,1.0
3153,5.0,0.0
3155,9.0,0.0
3156,15.0,0.0
3157,19.0,0.0
3158,3.0,0.0
3159,15.0,0.0
3160,52.0,1.0
3161,2.0,0.0
3162,1.0,0.0
3163,4.0,0.0
3165,2.0,0.0
3167,4.0,0.0
3168,29.0,0.0
3169,5.0,0.0
3171,1.0,0.0
3173,18.0,0.0
3174,39.0,1.0
3175,75.0,1.0
3176,49.0,12.0
3177,6.0,0.0
3178,16.0,1.0
3179,3.0,0.0
3181,6.0,1.0
3182,5.0,0.0
3183,1.0,0.0
3185,3.0,0.0
3186,28.0,6.0
3189,11.0,0.0
3190,4.0,0.0
3192,1.0,1.0
3194,4.0,0.0
3196,9.0,0.0
3197,7.0,0.0
3198,14.0,0.0
3200,8.0,0.0
3201,8.0,0.0
3203,12.0,0.0
3204,8.0,0.0
3206,3.0,0.0
3208,8.0,0.0
3210,42.0,1.0
3211,2.0,2.0
3213,13.0,0.0
3214,2.0,0.0
3217,3.0,0.0
3219,13.0,0.0
3221,5.0,0.0
3223,2.0,0.0
3224,4.0,0.0
3225,4.0,0.0
3230,4.0,0.0
3235,3.0,0.0
3238,6.0,0.0
3240,2.0,0.0
3241,2.0,0.0
3243,15.0,0.0
3244,12.0,0.0
3246,15.0,0.0
3247,36.0,1.0
3248,14.0,0.0
3249,9.0,0.0
3250,9.0,1.0
3251,5.0,0.0
3252,27.0,0.0
3253,61.0,0.0
3254,27.0,0.0
3255,45.0,0.0
3256,31.0,0.0
3257,32.0,0.0
3258,15.0,1.0
3259,11.0,1.0
3260,12.0,1.0
3261,11.0,0.0
3262,11.0,0.0
3263,22.0,1.0
3264,26.0,0.0
3265,9.0,2.0
3266,6.0,6.0
3267,18.0,0.0
3268,11.0,0.0
3269,27.0,0.0
3270,12.0,1.0
3271,17.0,0.0
3272,8.0,0.0
3273,29.0,2.0
3274,12.0,0.0
3275,43.0,0.0
3276,1.0,0.0
3280,1.0,0.0
3281,1.0,1.0
3283,2.0,0.0
3284,1.0,0.0
3285,32.0,0.0
3286,5.0,0.0
3287,3.0,0.0
3289,1.0,0.0
3294,1.0,0.0
3295,1.0,0.0
3296,7.0,0.0
3298,21.0,0.0
3299,3.0,0.0
3300,39.0,0.0
3301,42.0,0.0
3302,2.0,0.0
3303,1.0,0.0
3306,4.0,2.0
3307,13.0,1.0
3308,7.0,0.0
3310,5.0,1.0
3313,2.0,0.0
3315,1.0,0.0
3316,13.0,0.0
3317,22.0,1.0
3323,1.0,0.0
3324,3.0,0.0
3325,3.0,0.0
3326,3.0,0.0
3327,5.0,0.0
3328,19.0,0.0
3329,1.0,0.0
3330,2.0,2.0
3331,1.0,0.0
3334,10.0,0.0
3341,7.0,1.0
3342,5.0,0.0
3344,1.0,0.0
3345,1.0,0.0
3347,9.0,0.0
3350,3.0,0.0
3353,1.0,0.0
3354,21.0,0.0
3355,15.0,0.0
3357,1.0,0.0
3358,10.0,0.0
3359,11.0,0.0
3360,22.0,1.0
3361,35.0,0.0
3362,38.0,0.0
3363,43.0,0.0
3364,3.0,0.0
3365,7.0,0.0
3368,2.0,0.0
3370,2.0,0.0
3372,2.0,0.0
3374,1.0,0.0
3378,1.0,0.0
3379,1.0,0.0
3384,4.0,1.0
3385,8.0,1.0
3386,31.0,2.0
3387,7.0,0.0
3388,11.0,0.0
3389,1.0,0.0
3390,1.0,0.0
3391,2.0,0.0
3392,6.0,0.0
3393,3.0,0.0
3394,7.0,0.0
3395,3.0,0.0
3396,33.0,0.0
3397,11.0,0.0
3398,15.0,0.0
3400,1.0,0.0
3401,5.0,0.0
3402,2.0,0.0
3403,1.0,0.0
3404,6.0,0.0
3405,1.0,0.0
3406,3.0,0.0
3408,70.0,2.0
3409,35.0,0.0
3410,1.0,0.0
3412,6.0,0.0
3414,1.0,0.0
3415,3.0,0.0
3417,1.0,0.0
3418,41.0,0.0
3420,3.0,1.0
3421,62.0,2.0
3422,6.0,0.0
3423,3.0,0.0
3424,27.0,2.0
3425,5.0,0.0
3426,7.0,0.0
3428,1.0,0.0
3429,12.0,1.0
3430,4.0,0.0
3431,3.0,0.0
3432,2.0,0.0
3433,1.0,0.0
3434,1.0,0.0
3435,17.0,1.0
3436,4.0,0.0
3438,25.0,0.0
3439,13.0,0.0
3440,14.0,0.0
3441,14.0,0.0
3442,1.0,0.0
3444,9.0,0.0
3445,4.0,0.0
3446,2.0,0.0
3447,2.0,1.0
3448,43.0,0.0
3449,1.0,0.0
3450,29.0,0.0
3451,11.0,4.0
3452,18.0,0.0
3453,2.0,0.0
3454,2.0,0.0
3455,1.0,0.0
3459,1.0,0.0
3461,13.0,1.0
3462,25.0,1.0
3466,8.0,0.0
3467,4.0,0.0
3468,18.0,1.0
3469,6.0,3.0
3470,5.0,0.0
3471,60.0,0.0
3473,2.0,0.0
3474,1.0,0.0
3475,2.0,1.0
3476,26.0,0.0
3477,13.0,0.0
3478,7.0,0.0
3479,18.0,0.0
3480,3.0,0.0
3481,75.0,2.0
3483,13.0,0.0
3484,10.0,0.0
3489,53.0,1.0
3492,1.0,0.0
3494,6.0,0.0
3496,1.0,0.0
3497,4.0,0.0
3498,8.0,1.0
